,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
19249,B07D6TQP6F,Magnolia Chávez,1,25-Jun-19,True,Defectuoso,"Todo había estado muy bien, pero al mes empezó a fallar de la pila, y ahora ya no sirve después de otro mes",2.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
16512,B0775451TT,Magnolia Chávez,1,25-Jun-19,True,Defectuoso,"Todo había estado muy bien, pero al mes empezó a fallar de la pila, y ahora ya no sirve después de otro mes",2.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
12287,B06XRJQX91,Frank92,5,25-Jun-18,True,Rapido y seguro,Estoy satisfecho con el producto,3.0,Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Dual-Core-Camera/dp/B06XRJQX91,https://m.media-amazon.com/images/I/61+mrwyL24L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B06XRJQX91,427,158.88,271.84
14726,B0731HBTZ7,Amazon Customer,1,25-Jun-18,True,Did not work with Verizon.,Add said it was fully compatible with Verizon. NOT. Would not connect to the Verizon Wireless network. Sat on hold for 15 minutes with Breed customer service only to get hung up on.,129.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/dp/B0731HBTZ7,https://m.media-amazon.com/images/I/51cRE43zKwL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B0731HBTZ7,452,199.95,210.0
24853,B07RDMLR4V,Daniel T.,3,25-Jul-19,True,So far so great!,"I was initially skeptical about buying a used phone, but the experience so far has been great. I've been playing with the phone for the past few days and held off before writing a review to test things out. There weren't any major scratches/dents on the device, with an exception to some small scratches on the stainless steel bezel. Those were probably inevitable anyways, and can easily be polished out with a Cape Cod cloth. The screen didn't have any scratches visible to the naked eye, and was in very good condition. One thing I have noticed is that when turned off the device takes sometimes up to 20 seconds or more before powering on, which I don't know if is common for iPhones as this is my first one. Another thing I thought I would be worried about is the battery health, which hasn't been a problem. In fact, the model I got was at 100%! This makes me believe it was either recently changed or Apple has some serious durability on their battery, as I've gone over a whole day without charging when starting at 100%. Everything feels fast, and works as it should. I also had some time left the original apple 1 year warranty, so should be covered for the next few months. Overall, I can't speak for other sellers, but SikkSound gave me a very good phone! However, I would recommend buying from a reputable seller on Amazon if you're going the used route, and to be able to make sure you can return if there are any problems, since it can honestly be a crapshoot from what I've read in other reviews. I will update my rating if anything changes or goes wrong with the phone. EDIT: After using the phone for just a few months, there is now a speaker problem with the speaker. It has a very noticeable distortion when playing audio. I haven't exposed it to water or dropped it at all. I'm considering doing a return.",29.0,Apple,"Apple iPhone XS Max, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-Max-256GB-Gray/dp/B07RDMLR4V,https://m.media-amazon.com/images/I/81nSsCFeiTL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07RDMLR4V,230,651.58,0.0
12313,B06XRJQX91,Dan Cable,4,25-Jul-19,True,Phone received in great shape,Just what I wanted to replace an iPhone 6. The user of this claims there's a screen blemish but I can't see it. Phone works fine except for the battery life being down to 66%. I did anticipate that given the age of these things and had the battery replaced by Apple for $49. Overall satisfied with the purchase of this.,1.0,Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Dual-Core-Camera/dp/B06XRJQX91,https://m.media-amazon.com/images/I/61+mrwyL24L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B06XRJQX91,427,158.88,271.84
21880,B07KFNRQ5S,Daniel T.,3,25-Jul-19,True,So far so great!,"I was initially skeptical about buying a used phone, but the experience so far has been great. I've been playing with the phone for the past few days and held off before writing a review to test things out. There weren't any major scratches/dents on the device, with an exception to some small scratches on the stainless steel bezel. Those were probably inevitable anyways, and can easily be polished out with a Cape Cod cloth. The screen didn't have any scratches visible to the naked eye, and was in very good condition. One thing I have noticed is that when turned off the device takes sometimes up to 20 seconds or more before powering on, which I don't know if is common for iPhones as this is my first one. Another thing I thought I would be worried about is the battery health, which hasn't been a problem. In fact, the model I got was at 100%! This makes me believe it was either recently changed or Apple has some serious durability on their battery, as I've gone over a whole day without charging when starting at 100%. Everything feels fast, and works as it should. I also had some time left the original apple 1 year warranty, so should be covered for the next few months. Overall, I can't speak for other sellers, but SikkSound gave me a very good phone! However, I would recommend buying from a reputable seller on Amazon if you're going the used route, and to be able to make sure you can return if there are any problems, since it can honestly be a crapshoot from what I've read in other reviews. I will update my rating if anything changes or goes wrong with the phone. EDIT: After using the phone for just a few months, there is now a speaker problem with the speaker. It has a very noticeable distortion when playing audio. I haven't exposed it to water or dropped it at all. I'm considering doing a return.",29.0,Apple,"Apple iPhone Xs Max, 256GB, Space Gray - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Max-Fully-Unlocked/dp/B07KFNRQ5S,https://m.media-amazon.com/images/I/71XeQzRDyML._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B07KFNRQ5S,230,664.99,0.0
16465,B0775451TT,Amazon Customer,3,25-Jul-19,True,"Camera shutter sound won't turn off, even when the phone is muted and all sound settings are off","The phone arrived right on time and in great condition. The charger that was included worked great. However, I think this phone must be from Korea or Japan, where it's apparently illegal to take digital photos without an audible shutter click. There is absolutely no way to turn off the sound, even when the phone is muted and the volume is turned all the way down. It happens in every major application that uses the camera. As an art student, I take TONS of pictures, and the camera is the primary reason why I got the iPhone X. I took it to multiple IT stores where they told me to either return the phone or to jailbreak it to rewrite the lines of code that affect the feature (and jailbreaking voids any warranty or service that Apple offers). I'm returning it because it's too big of a hiccup to work around (can't take pictures in a wedding/library/quiet setting at all...!). Ideally, they should make sure that the country of origin is taken into consideration before selling someone a product if it's going to be such a major feature difference. TLDR: nice phone, in great condition, good price, came on time, but this particular phone is unusable for anyone who likes to take pictures",7.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
16772,B077578W38,Corey P Atturio,1,25-Jul-19,True,Phone broke after two months due to poor assembly,The phone worked well for about two months then the screen stopped working. I figured it was something wrong with the phone itself either due to myself or the age of the phone. I took it to a repair shop and they said the ribbon wires that connect the screen to the main chip was folded and crunched in there. They went as far as to say whoever refurbished the phone did a awful job and it caused the screen to stop working.,1.0,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
11284,B01N4IHGHI,Jordan,1,25-Jul-19,True,The worst seller we have ever dealt with on Amazon,"We contacted this company several times since we purchased an iPhone from them, both during the 90 day window, and outside of it. Their service has been absolutely useless. In my latest exchange with the company, I asked that they please provide an unlock code, as the phone is apparently tethered to AT&T's network's, and AT&T advised us to ask the seller for a code. We somehow missed that fact when we purchased the phone, unfortunately. The seller's flat response now is that they refuse to provide any answers to questions, or any support outside the ""90 day window"". We have purchased many other products through Amazon in the past, and had companies even replace defective products that were well outside 90 days - some even committing that they provide support for the life of the product! Amazon is a wonderful forum, and we are grateful for their platform - but this is a bad seller. I recommend steering clear of them and purchasing your iPhones through a different vendor on the Amazon platform. With regard to this product which we purchased through this vendor, we have now been advised by AT*T that the IMEI number is not even associated with an AT&T phone; although they advertise it is tethered to the AT&T network. We have never been able to activate this phone through any vendor since we purchased it last October, but have only been able to use it on WiFi networks using Google hangouts. We are basically the proud owners of a $175 paperweight, and the seller could care less. What a disappointing Amazon experience.",1.0,Apple,"Apple iPhone 6S, 16GB, Gold - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-6S-AT-16GB/dp/B01N4IHGHI,https://m.media-amazon.com/images/I/81e4pydKfFL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01N4IHGHI,46,150.0,0.0
19202,B07D6TQP6F,Amazon Customer,3,25-Jul-19,True,"Camera shutter sound won't turn off, even when the phone is muted and all sound settings are off","The phone arrived right on time and in great condition. The charger that was included worked great. However, I think this phone must be from Korea or Japan, where it's apparently illegal to take digital photos without an audible shutter click. There is absolutely no way to turn off the sound, even when the phone is muted and the volume is turned all the way down. It happens in every major application that uses the camera. As an art student, I take TONS of pictures, and the camera is the primary reason why I got the iPhone X. I took it to multiple IT stores where they told me to either return the phone or to jailbreak it to rewrite the lines of code that affect the feature (and jailbreaking voids any warranty or service that Apple offers). I'm returning it because it's too big of a hiccup to work around (can't take pictures in a wedding/library/quiet setting at all...!). Ideally, they should make sure that the country of origin is taken into consideration before selling someone a product if it's going to be such a major feature difference. TLDR: nice phone, in great condition, good price, came on time, but this particular phone is unusable for anyone who likes to take pictures",7.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
14730,B0731HBTZ7,Charles Johnson,4,25-Jul-18,True,Phone arrived on time and looked good. It was fully unlocked and was successfully set ...,"Phone arrived on time and looked good. It was fully unlocked and was successfully set up to work with Straight Talk. The phone was given to my daughter. However, right out the box, it was difficult hearing a conversation through the handset. Had to turn on the speaker. Initially thought it was just operator error. A few weeks later, my daughter calls and says she's purchasing a blue-tooth ear phones because she still couldn't hear any conversations without using the speaker. Other than that, the phone worked perfectly. I called the vendor and explained the situation. They happily sent a return label and said they'll send a refund. I'm giving the phone a 3-start rating and customer service and extra star rating.",25.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/dp/B0731HBTZ7,https://m.media-amazon.com/images/I/51cRE43zKwL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B0731HBTZ7,452,199.95,210.0
12219,B06XRG6S73,cecilia,1,25-Jul-18,True,Batería,Recibí este teléfono funcionó bien 5 días y luego empezó a tirar error en la batería hasta que dejó de cargar . Ahora tengo que llevarlo a servicio técnico porque no carga .,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-16GB/dp/B06XRG6S73,https://m.media-amazon.com/images/I/41oBClPPoCL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B06XRG6S73,379,143.57,0.0
12119,B06XR8G1TX,Amazon Customer,3,25-Jul-18,True,the battery is in dire need of replacement.,"The phone looks wonderful and performs great but I’m really dissatisfied in the condition of the internal battery.... I thought I purchased a refurbished device, but really it’s just a used one that’s cosmetically in A condition. Now I have to spend $30 on a new battery and install it myself or drive an hour and a half to my nearest Apple store to get them to replace it...",1.0,Apple,"Apple iPhone 6S, 64GB, Space Gray - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B06XR8G1TX,https://m.media-amazon.com/images/I/81s7ZLOGOWL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B06XR8G1TX,394,156.88,165.0
12008,B06XGLHP8V,Amazon Customer,5,25-Jul-17,False,AMAZINGGGGGG,"I never write reviews, NEVER, but this product definitely deserves one. My brother purchased this phone a few moths ago and it is amazing! I use it for all my social media pictures, profiles, etc. It loads everything EXTREMELY quick. The quality is the best I have ever seen! Apple really stepped up their game with this one. I thought not having a headphone jack would be an issue considering I am always listening to music, but the adapter that transfers music from the power port is great! I don't have to turn up my music nearly as loud as I used to. I would definitely recommend this phone and I don't even have one yet! I am planning on ordering one for myself that way I can stop using my brothers...lol",8.0,Apple,"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B06XGLHP8V,https://m.media-amazon.com/images/I/51SEopmY8HL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B06XGLHP8V,83,288.0,0.0
12021,B06XGLHP8V,Mindy Pusch,1,25-Jul-17,False,DONT,"Doesn't have headbud jack and didn't come unlocked. Forget the good price because after you pay for everything else missing, it WILL NOT be a bargain anymore.",2.0,Apple,"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B06XGLHP8V,https://m.media-amazon.com/images/I/51SEopmY8HL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B06XGLHP8V,83,288.0,0.0
12643,B06XS4978K,Ximena,3,25-Jan-19,True,No funciona bien,Las bocinas no servían al 100 y se traba seguido,3.0,Apple,Apple iPhone 7 Plus 32GB Unlocked GSM 4G LTE Quad-Core Smartphone - Black (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B06XS4978K,https://m.media-amazon.com/images/I/71b4kAq+5QL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B06XS4978K,101,299.99,0.0
16505,B0775451TT,rON,5,25-Feb-19,True,Excellent purchase,"Everything is basically perfect I really have not bad to say about it I may update if something goes wrong but it doesn’t look that way, super happy",3.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
19242,B07D6TQP6F,rON,5,25-Feb-19,True,Excellent purchase,"Everything is basically perfect I really have not bad to say about it I may update if something goes wrong but it doesn’t look that way, super happy",3.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
12171,B06XRG6S73,manojkumar rana,1,25-Feb-19,True,Battery is draining very fast/back camera not good. Yy iphone6 is having good picture quality.,Battery is draining very fast (I hate the most) and back camera is not good. Even my iphone6 is having good picture quality. Phone doesnt look new.,3.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-16GB/dp/B06XRG6S73,https://m.media-amazon.com/images/I/41oBClPPoCL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B06XRG6S73,379,143.57,0.0
12590,B06XS3CTJM,Emily,1,25-Feb-19,True,Be careful what you purchase,They didn’t even give me the phone I ordered. I ordered a jet black iPhone 7 Plus and received a gold white iPhone 6s Plus but I still had to pay for the iPhone 7 Plus price.,30.0,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B06XS3CTJM,https://m.media-amazon.com/images/I/71c5RZEpLwL._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B06XS3CTJM,193,354.99,0.0
17441,B078WZ86Y9,Leonardo J. Silicani,4,25-Feb-18,True,Excelent,The product complies with the published and very good quality,2.0,Apple,"Apple iPhone 7, 128GB, Red - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-128GB/dp/B078WZ86Y9,https://m.media-amazon.com/images/I/41Zknaw6InL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B078WZ86Y9,58,234.35,0.0
16479,B0775451TT,Lexy Callicott,5,25-Dec-18,True,So far so good,"Got exactly what I ordered, came with the phone and a charger. Arrived before expected and put a huge smile on my son's face on Christmas morning. Works fine with cricket wireless.",6.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
21963,B07KKL5KGG,Louis Topps,4,25-Dec-18,True,Phone not working,The phone is froze up and unable to use. Very poor product *Edit* within five minutes of talking with Amazon tech support the started working just fine,67.0,Apple,"Apple iPhone XS, 256GB, Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Renewed/dp/B07KKL5KGG,https://m.media-amazon.com/images/I/41+2tWGDs3L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07KKL5KGG,198,574.99,0.0
24967,B07RT1X4FJ,Louis Topps,4,25-Dec-18,True,Phone not working,The phone is froze up and unable to use. Very poor product *Edit* within five minutes of talking with Amazon tech support the started working just fine,67.0,Apple,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-XS-256GB-Gray/dp/B07RT1X4FJ,https://m.media-amazon.com/images/I/61xa10dafvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07RT1X4FJ,198,573.77,0.0
19216,B07D6TQP6F,Lexy Callicott,5,25-Dec-18,True,So far so good,"Got exactly what I ordered, came with the phone and a charger. Arrived before expected and put a huge smile on my son's face on Christmas morning. Works fine with cricket wireless.",6.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
12183,B06XRG6S73,Marlene N Jennings,1,25-Dec-18,True,Poor quality. GPS cuts out unexpectedly,"Unexpectedly poor phone. Family is on the same plan with the same iPhone 6s. However, my gps and data cuts out unexpectedly while theirs remains strong. Completely frustrated with this phone. Would not recommend this seller",3.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-16GB/dp/B06XRG6S73,https://m.media-amazon.com/images/I/41oBClPPoCL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B06XRG6S73,379,143.57,0.0
19251,B07D6TQP6F,S. Livingston,5,25-Aug-19,True,Recommend,Great iPhone service quick thanks highly recommend,1.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
16706,B077578W38,George Klumb,5,25-Aug-19,True,excellent phone,"Got mine from NETWORKSTORE and so far its been working good. Had a few times where it froze and had to do a forced shut down but I don't know that this is due to being a renewed device. Other than that, and it has been a while since it ast did it, I have yet to have it looked at, it has functioned fine and is very user friendly. The OLED screen is almost as clear in direct daylight as indoors. Battery health was 88% and cosmetically the phone was new. Quite satisfied with my purchase.",2.0,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
16514,B0775451TT,S. Livingston,5,25-Aug-19,True,Recommend,Great iPhone service quick thanks highly recommend,1.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
16511,B0775451TT,Omar Khan,1,25-Apr-19,True,Charging cable didn't work,Came with charging cable that didn't work phone,3.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
19248,B07D6TQP6F,Omar Khan,1,25-Apr-19,True,Charging cable didn't work,Came with charging cable that didn't work phone,3.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
16677,B077578VXH,Humberto,5,25-Apr-19,True,iPhone 8,Buen producto,1.0,Apple,"Apple iPhone 8, GSM Unlocked, 64GB - Gold (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-64GB/dp/B077578VXH,https://m.media-amazon.com/images/I/41mOeuE1OTL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B077578VXH,72,299.0,319.99
12333,B06XRJXL3R,Wonderful,5,25-Apr-19,True,Worth it,"I bought this iPhone few years ago and it still works like it's brand new. As long as you take care of it, its worth it.",4.0,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM Quad-Core Phone - Black (Renewed),https://www.amazon.com/Apple-iPhone-256GB-Unlocked-Quad-Core/dp/B06XRJXL3R,https://m.media-amazon.com/images/I/71b4kAq+5QL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B06XRJXL3R,153,324.0,549.99
22015,B07KKL5KGG,carlos eduardo paula,5,24-Sep-19,True,Great buy for a great price.,Like brand new!!!,1.0,Apple,"Apple iPhone XS, 256GB, Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Renewed/dp/B07KKL5KGG,https://m.media-amazon.com/images/I/41+2tWGDs3L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07KKL5KGG,198,574.99,0.0
25019,B07RT1X4FJ,carlos eduardo paula,5,24-Sep-19,True,Great buy for a great price.,Like brand new!!!,1.0,Apple,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-XS-256GB-Gray/dp/B07RT1X4FJ,https://m.media-amazon.com/images/I/61xa10dafvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07RT1X4FJ,198,573.77,0.0
12371,B06XRJXL3R,Kevin Tran,5,24-Sep-19,True,It’s a screen protector on already! Free!!!,I like the color and price. It comes with a box ( not original box!),4.0,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM Quad-Core Phone - Black (Renewed),https://www.amazon.com/Apple-iPhone-256GB-Unlocked-Quad-Core/dp/B06XRJXL3R,https://m.media-amazon.com/images/I/71b4kAq+5QL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B06XRJXL3R,153,324.0,549.99
11986,B06XGLHP8V,Ossd Mercadeese,5,24-Sep-18,True,Perfect,So far I cannot put this phone down I wake up just to use it.. I recieved the phone and it is absolutely amazing I just love it it came in perfect condition no looks new to me.,10.0,Apple,"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B06XGLHP8V,https://m.media-amazon.com/images/I/51SEopmY8HL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B06XGLHP8V,83,288.0,0.0
11985,B06XGLHP8V,Keeley J.,1,24-Sep-17,True,One Star,"Was not unlocked, had to return to sender.",16.0,Apple,"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B06XGLHP8V,https://m.media-amazon.com/images/I/51SEopmY8HL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B06XGLHP8V,83,288.0,0.0
21170,B07HKQ61NV,GDubbya,4,24-Oct-19,True,This phone is pretty good!,"It has decent battery life, and I know it has a fingerprint reader built-in, I didn't want to use it. At this point, this cellphone pretty good, though I'm a little concerned about it getting warm while charging.",2.0,Apple,Apple iPhone 8 a1905 64GB LTE GSM Unlocked (Renewed),https://www.amazon.com/Apple-iPhone-a1905-Unlocked-Refurbished/dp/B07HKQ61NV,https://m.media-amazon.com/images/I/71aOr1CuM1L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B07HKQ61NV,29,299.0,328.97
17810,B079HB518K,Amazon Customer,1,24-Oct-18,True,It doesn’t have a long battery life,"Overall the phone looks new. and for a while I was excited but the battery life sucks. I end up charging this phone about 3 times daily. If I go to bed with the battery on 25% , next morning it’s about 10%. Do not buy this phone it’s a waste of your money",13.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B079HB518K,https://m.media-amazon.com/images/I/71x3e0x+M2L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B079HB518K,243,199.0,206.9
16883,B077J7H62P,Daniel Prata,5,24-Oct-18,False,It works perfect,Every thing was ok good seller,1.0,Apple,"Apple MGLW2LL/A iPad Air 2 9.7-Inch Retina Display, 16GB, Wi-Fi (Silver) (Renewed)",https://www.amazon.com/Apple-MGLW2LL-9-7-Inch-Display-Refurbished/dp/B077J7H62P,https://m.media-amazon.com/images/I/61ufQeEma5L._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B077J7H62P,124,211.39,0.0
16871,B077J7H62P,JeanGrey,3,24-Oct-18,True,Not working properly,Returned it. Volume buttons not working.,1.0,Apple,"Apple MGLW2LL/A iPad Air 2 9.7-Inch Retina Display, 16GB, Wi-Fi (Silver) (Renewed)",https://www.amazon.com/Apple-MGLW2LL-9-7-Inch-Display-Refurbished/dp/B077J7H62P,https://m.media-amazon.com/images/I/61ufQeEma5L._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B077J7H62P,124,211.39,0.0
