,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
919,B00836Y6B2,Dhara,3,18-Jul-13,True,THumbs down for App lovers....,"First of all please make sure you don't buy the product from the seller ""BREED""... One of the worst seller. Phone was damaged..Charger was malfunctioned... For the product point of view, aesthetically it looks really cool. Very nice battery life... But as it is windows phone not many apps. Even Whatsapp n that kind of famous apps also has a bit lesser facilities than they provide in Android phones. I liked the phone(Hardware) but please make sure of the seller.... The seller ""Breed"" is horrible....",2.0,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,https://m.media-amazon.com/images/I/81ZlbLtZ3PL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00836Y6B2,929,109.98,0.0
2377,B00CQAODG4,D. H.,5,18-Jul-13,False,Amazing clarity!,"I got the Nokia Lumia 928 because I really wanted to try out the windows 8 phone. I switched from the apple iPhone to this. I've also owned several android phones. I am very impressed with the quality of the pictures and videos with this phone. The clarity of the screen is amazing! I also love the color and how sleek this phone looks as well. Every time I use this phone in front of people, I get asked a thousand questions. I even got an offer for someone to purchase it from me. There is no chance that I would ever let go of this phone right now. I love how fast it is and the clarity is amazing. The one thing that disappointed me with this phone is that there are some apps that I used on my iPhone and androids that weren't available for the windows 8 phone, most of them were the ones that I downloaded for my grandson. If I was out with him, and I had to wait in line for any long period of time, I would just give him the phone and let him play with some of the games, and it would keep him occupied so he wouldn't be running all over the place. Other then that, the camera on this phone is amazing, and it out shines both i phones and android phone as well.",1.0,Nokia,"Nokia Lumia 928, White 32GB (Verizon Wireless)",https://www.amazon.com/Nokia-Lumia-928-Verizon-Wireless/dp/B00CQAODG4,https://m.media-amazon.com/images/I/41zkjf9ksSL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00CQAODG4,349,0.0,0.0
2241,B00CQAODG4,Michael Oehler,5,18-Jul-13,True,iPhone 5 replacement,"I purchased this device, after procuring a Microsoft Surface Pro (yes I gave up my iPad) and do not miss it at all! I love the phone, and works/communicates seamlessly with my Surface Pro. I personally feel the behavior and performance of the phone far exceeds the iPhone, and is a minimal cost. The only negative feedback, more apps please!",2.0,Nokia,"Nokia Lumia 928, White 32GB (Verizon Wireless)",https://www.amazon.com/Nokia-Lumia-928-Verizon-Wireless/dp/B00CQAODG4,https://m.media-amazon.com/images/I/41zkjf9ksSL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00CQAODG4,349,0.0,0.0
20629,B07HD3QC65,Ganesh,1,18-Jan-19,True,Worst,Vedio shown as black white.phone getting hot while charged.clarity of pic not worth.battery getting drained easily.,1.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
15450,B075FL4H89,Anonymous Hero,2,18-Jan-18,True,"Poor call qualify, junk cluttering up menus.","This is mostly as advertised, and the call quality is good, which was my main concern. BUT there's a ton of unremoveable bloatware cluttering up the menus. Facebook, Twitter, some stupid looking Disney game, things like that. This is a feature phone. Lots of people who want one, including the person I got this for, don't want that junk on their phones, so it was a nasty surprise to see all that crap. UPDATE: Well, the call quality was good the first day or two, but that was apparently an anomaly. We have other phones on the same plan, and they work fine, so it's not the service itself. It's not dropping calls, but it gets really really staticky and difficult to hear.",4.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
15410,B075FL4H89,Amazon Customer,2,18-Jan-18,True,"A cute retro-bar phone, but missing a very important texting feature...","I really wanted to love this cute retro-phone. it would have been a major step-up from my old Motorola v195 2G T-Mobile flip-phone. Alas, it does not have predictive text, even though the online manual claims it does, as well as my pre-purchase call to Nokia tech-support lead me to believe. After receiving the phone, and not finding how to activate it, I learned from another call to Nokia that this phone does not in fact have that feature. Who can text in this day and age without a predictive system? Much-too-much effort for that. Even my old trusty Motorola has predictive text, and is app. 12 years old now. Also, the back-lighting for the key-pad is too dim, and therefore not enough contrast to see the numbers in low-light. I sent it back and will purchase a LG 450 3G phone, while waiting to buy for a iPhone later this year. Shame on Nokia for misinformation!",3.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
4182,B00KM10ITK,Johnfourtytwo,2,18-Jan-18,True,Lumia 635 512MB T-Mobile Version,"I ordered this based off a questions answered said it was definitely upgradeable to Windows 10, it's not. The Lumia 635 1GB is upgradeable, the 512MB isn't. I already own a 635 512MB and didn't need another. I also ordered the black model but received the white one instead. It upgraded to Windows 8.1 with no problem and took a few hours to install my current backup to mirror my other 635 phone. It accepted my external memory chip without a problem. The reason I rated it so low is because I needed the 1GB version to upgrade to Windows 10 due to I need a GSM phone for use overseas when I go on deployment next week. I don't have the time to return due to my deployment schedule and it already has all my information on it. I was able to find a Lumia 640XL GSM 2GB Windows 8/8.1 here on Amazon and I checked with Microsoft and it is upgradeable to Windows 10 without a problem. I paid dearly for one-day shipping so I can get it two days before I go on deployment. Had this been upgradeable to Windows 10 then I would've easily given this 5 stars because it's a great Phone that does everything you need it to do but with Microsoft not supporting Windows 8/8.1 anymore I can't afford the risk to use it.",1.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
4052,B00KM10ITK,Buyem,5,18-Jan-17,True,Five Stars,"Limited features, but worth the price",1.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
2449,B00CS2ZWKQ,Hector S.,5,18-Jan-14,True,Amazing!,"Even though Windows Phone 8 still has a lot of way to go, it's really a phone tan I can trust. It's stable, fast, fluid, and integrates all my Facebook, Outlook, Google and Twitter accounts. You have to go through the learning curve to squeeze out all it's potential. Regarding to the cell phone, I always have good signal reception, I only had to put my micro-SIM card inside (my company is Movistar, México) and automatically I was having 4G and my phone line back. It's a solid phone. The quality of the photos is amazing. I love it!",2.0,Nokia,Nokia Lumia 925 (RM-893) 4G LTE Windows 8 Smartphone GSM Unlocked,https://www.amazon.com/Nokia-RM-893-Windows-Smartphone-Unlocked/dp/B00CS2ZWKQ,https://m.media-amazon.com/images/I/81MoEhAZS2L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00CS2ZWKQ,94,0.0,0.0
921,B00836Y6B2,Dust Roger,5,18-Jan-14,True,The best cell phone a this price range.,"It is well built, wonderful camera, plenty of memory, clear signal, thousands of apps and it does not crash. It does what it is supposed to do and really well. And this is from a professional Mac user. Windows has a decent product here. Finally !",1.0,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,https://m.media-amazon.com/images/I/81ZlbLtZ3PL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B00836Y6B2,929,109.98,0.0
1743,B00A2V7BA4,Philip Geer,2,18-Jan-13,False,Windows Phone Rocks Nokia hardware not so much.,"Let me start out by saying I like the new Windows Phone 8 software it needs to mature some but it's a great start I really love how it handle Contacts and Social Media they need to add Google chat but they partnered with Facebook) the live tiles for things like weather apps and social apps are pretty cool and I'm sure as more apps come out and mature they find great uses for that feature. That said I have returned one phone already and I'm about to return my Second because of a bad proximity sensor in the hand set. The sensors job is to turn off the screen while you hold the phone to your head this save you battery life but when you pull the phone away it should turn the screen back on. In the two phones I've had this sensor has gone bad in about two weeks on each phone. The sensor is located just above the N in Nokia on the right side of the phone just to the right of the camera lens. I've seen people say that just cleaning the screen fixes the issue for them, but that fix does not work for me I've also seen where people say blowing with canned air in the ear piece fixes it for them again not for me. The only fix that seems to work for me is to push on the glass in the upper left corner, the screen comes on and as soon as I let up off it goes. If you're really fast you can push the power switch a couple of times the screen flashes you might be able to hang up the call while it flashes The other issue I can see is that dust is under the screen by the screen side camera next to the ear piece. If a two week old phone has dust under the screen already what's going to happen in a year I'd bet you won't be able to use that camera but that's not as big a deal to me as the sensor issue. I'll wrap up by saying I'd give 4 stars to the windows phone software and 1 star to the hardware I just hope Nokia is working on a fix I hate to have to return my phone every couple of weeks.",1.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
1522,B00A2V7BA4,Edreview,5,18-Jan-13,False,I am glad I bought this,"I first hesitated whether to go with an Android phone or Windows phone. After using windows 8 for a while, I decided to give windows phone a try. Well, I am glad. The Nokia cell phone is superb in every aspects. Very fast reaction, sharp screen, superb camera. Voice calling is very clear. I am no longer an iphone user anymore.",4.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
20717,B07HD3QC65,Amazon Customer,1,18-Feb-19,True,Stopped charging in less than 3 month of use.,"I liked the phone. Feels nice in the hand. Performance is adequate for my use. Works well with TMobile. Became unusable after less than 3 month. Can not charge, tried all cables and chargers. No luck - phone issue. amazon offered to replace it. Thanks.",2.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
15535,B075FLG6MV,XaH,5,18-Feb-18,True,Performance is a lot better than I was expecting for a $99 phone,Performance is a lot better than I was expecting for a $99 phone. Quality is an absolute 10*. I'm glad Nokia is back. 😊🤗,2.0,Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B075FLG6MV,https://m.media-amazon.com/images/I/61-rum+PvIL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B075FLG6MV,359,194.97,0.0
19679,B07FSD86KD,JON A KITAHARA,3,18-Dec-18,True,Read Review.,"Works on US AT&T only. Does not work with Verizon, Sprint, or T-Mobile US.",18.0,Nokia,"Nokia 8110 (TA-1059) 512MB/4GB 2.45-inches Factory Unlocked, International Stock (Yellow)",https://www.amazon.com/Nokia-8110-TA-1067-2-45-inches-Unlocked/dp/B07FSD86KD,https://m.media-amazon.com/images/I/514nWNP3X5L._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B07FSD86KD,22,61.99,0.0
19680,B07FSD86KD,travis newton,2,18-Dec-18,True,"Cool phone, wont work in the USA","I failed to go beyond watching youtube videos that said this thing was really cool. Its a cool dumb phone, with smart features like google map and utube. The color screen means it eats up battery life just as or quicker then my iphone8. The phone imei is not compatible with any regular carriers or ""throw away"" carriers in the USA. Buy this thing only if your traveling to Thailand and need a drop phone for your ladies, otherwise you just wasted 60-100 dollars depending on which amazon deal you purchased.",9.0,Nokia,"Nokia 8110 (TA-1059) 512MB/4GB 2.45-inches Factory Unlocked, International Stock (Yellow)",https://www.amazon.com/Nokia-8110-TA-1067-2-45-inches-Unlocked/dp/B07FSD86KD,https://m.media-amazon.com/images/I/514nWNP3X5L._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B07FSD86KD,22,61.99,0.0
14139,B071ZDQ6MV,Gabriela Roque,1,18-Dec-17,True,Battery of horrible quality,"Horrible, horrible product. Stay away from this phone. I bought this less than 6 months ago, and its battery is already giving trouble.",2.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
14132,B071ZDQ6MV,Baby B,2,18-Dec-17,True,Poor signal on T-Mobile/MetroPCS network,"Was only able to ever get 3G in a major city, poor call quality, and barely had any signal in my house on a T-Mobile/MetroPCS network. Also battery doesn't last very long and takes a long time to charge. Great customer service by the seller though.",1.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
14195,B071ZDQ6MV,Bill M.,4,18-Dec-17,True,If this phone had a bit better processer it would be a 5 plus,If this phone had a bit better processer it would be a 5 plus. For a mid range phone this goes above and beyond,1.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
15400,B075FL4H89,Grzegorz,5,18-Dec-17,True,Five Stars,Exellent,1.0,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B075FL4H89,497,54.99,59.0
4072,B00KM10ITK,Cue Navadeh,5,18-Dec-16,True,Five Stars,Very good and reliable service.,1.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
5417,B00TRLXO6U,Jonathan Y,2,18-Dec-15,True,"Great phone, error in manufacturing","I love this phone, but for some reason there is an issue with the home/back/search buttons. In windows phone 10, you hold the back button to switch apps. There seems to be a yellow sticker or something inside the screen that keeps you from being able to hold down the back button so instead of switching apps, it spams the back button. Ive had this problem two of the phones this company has sent me. This is why the phone has such a low price.",1.0,Nokia,Nokia Lumia 928 32GB Unlocked GSM 4G LTE Windows Smartphone w/ 8MP Carl Zeiss Optics Camera - Black,https://www.amazon.com/Nokia-Unlocked-Windows-Smartphone-Optics/dp/B00TRLXO6U,https://m.media-amazon.com/images/I/81CFhqN240L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B00TRLXO6U,112,0.0,0.0
1568,B00A2V7BA4,Keith,5,18-Dec-12,False,Nokia Lumia 920,"The Nokia Lumia 920 is an awesome phone! Solid phone with great sound quality, camera, operating system, etc! Highly recommend it!",5.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
22463,B07N6MRRKH,Lulu,5,18-Aug-19,True,Perfect kid phone,Picked this as a first phone for my kid none of the crazy smart phone nonsense. Calling and texting ability works well,3.0,Nokia,"Nokia 3310 3G TA-1036 - Factory Unlocked Feature Phone (Compatible with at&T/T-Mobile/MetroPCS/Cricket/H2O) - 2.4"" Screen (Azure)",https://www.amazon.com/Nokia-3310-3G-TA-1036-Compatible/dp/B07N6MRRKH,https://m.media-amazon.com/images/I/813lWk+hi5L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07N6MRRKH,7,59.99,0.0
22128,B07LBPP4J9,Forest,1,18-Aug-19,False,Major software problem,"So. I absolutely love the new Nokia phones. But... They have an issue where occasionally when you update the device it enters into ""download mode"" and it basically ruins your phone because you cannot get out download mode, and while in download mode you can't do anything. Upon emailing Nokia they told me to send in my phone and they will fix it. I never ended up doing that because who knows how long that would take and I need my phone daily for work. One of the main reasons I bought the phone is for the longevity of the device (build quality and android one). But until they fix this major issue I will not buy another Nokia phone. Although when and if they fix it I will probably only buy Nokia because I did love the phone which is ultimately why I'm making this review. I want to have another Nokia but I can't until this is fixed. Before buying a Nokia Google the phone you are considering at buying followed by the words ""download mode"" to see if it effects the model you want (although I believe it effects all models) or if they have fixed the issue yet. Again I'm not writing this to bash Nokia. I want them to succeed. I just don't want other people to buy a phone and have this happen a few months later. I want Nokia to fix this very serious problem. After that Nokia has my full recommendation.",3.0,Nokia,Nokia 6.1 - Android 9.0 PIE - 32GB microSD - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.Screen - Black,https://www.amazon.com/Nokia-6-1-Unlocked-Smartphone-T-Mobile/dp/B07LBPP4J9,https://m.media-amazon.com/images/I/61+7tN6sHHL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B07LBPP4J9,40,0.0,0.0
22352,B07N11SM58,Stan,1,18-Aug-19,False,Do not buy!!!!,"Edit: After 1 month of waiting for response from service, they send me info that it is liquid damage and they will not repair it (super slow processing and not working touch ID) - the new product with manufacture errors!!! Please avoid this scam company. It is just a joke!!! 1. Touch ID just does not work, even after updates. In 2 weeks it unlocked maybe 2 times after xyz attempts. 2. Super slippery - if you will leave it on table alone, it will slowly move and may fall down. Only way how to prevent it, is to leave it with display turned down. Maybe just silly thing for someone, but believe me...sometimes you will forget and it will just fall down and can be damaged. Ok, you can buy case for sure. But if you like phones without case, here you have to be more careful. 3. Software (or maybe hardware?) - it is just very slow with processing. But ok, I could handle that. More annoying is that even when all the pictures are processed and you want to sent it for example next day, it takes quite long time to load for example in whatsapp (you see just white squares). 4. Camera app. - ahh, also slow reactions and no 16:9 in 12MP. You have to go down to 9MP. 5. Support centrum is confused and not helpful at all. In general, you can make some nice pictures with after processing in app (e.g. Lightroom), but nothing what would kill other flagships, I think. The idea of this phone is nice and some features are nice, but it just does not work as promised. In conclusion, for that money, the combinations of ""errors"" is just too big for me.",4.0,Nokia,"Nokia 9 PureView - Android 9.0 Pie - 128 GB - Single Sim Unlocked Smartphone (at&T/T-Mobile/Metropcs/Cricket/H2O) - 5.99"" QHD+ Screen - Qi Wireless Charging - Midnight Blue - U.S. Warranty",https://www.amazon.com/Nokia-PureView-Unlocked-Smartphone-T-Mobile/dp/B07N11SM58,https://m.media-amazon.com/images/I/51ls1kpJJsL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B07N11SM58,61,499.99,699.0
20745,B07HD3QC65,Mark A,1,18-Aug-19,False,Mediocre phone - spend more for a better one or spend less for one that is just as good,"In a nutshell, this phone under delivers for the price point. I would (and did) spend extra money for a Google Pixel 3a which is hands down better or spend less for something equivalent. The phone also suffers from software issues that other phones running the same version of the OS do not (discussion below). Finally, Nokia would not honor the warranty for what was clearly a manufacturing issue (discussion below). Pros: - Has MicroSD slot and two SIM slots (but see Cons) - Camera is fine Cons: - Suffers from various software/hardware interaction failures. e.g., does not correct report cell strength to car via Bluetooth, issues responding to phone calls - High probably Nokia will not honor warranty by claiming moisture damage - Can use micro SD and 1 SIM or 2 Sims, but not micro SD and 2 Sims More detail. Bought two of these phones, one for myself and one a couple months later for another family member. I liked (or wanted to like) the phone enough initially to recommend it to another family member. However, over the course of several months it became apparent that there were lots of glitches that were not going to be solved by a software update. Chief among these was the bluetooth connection to my car. Specifically, after about a minute of connection time, it would report the signal strength as 0 to my car making it impossible to initiate a call from my car. I tried 3 cars total including 2 rentals and had the same problem. I also encountered situations where the phone would not answer even though I swiped correctly to answer. This problem was intermittent. The second phone was used by a family member who started to have a problem with the phone not recharging because the connector board was not making a connection unless pressure was applied in a certain way. This issue appeared 3 to 6 weeks after buying the phone. As we did not buy a service plan, the retailer initially forced us to use the manufacturer's warranty. Nokia sent it back as unrepairable due to moisture damage. The phone was in a case and was never immersed in water, so that claim was pretty dubious. We brought it back to the retailer, finally got to a manager, discussed these points and a few more. He opened it up to look for water damage. He found none and offered us a store credit within a minute. Final thoughts: I had several Nokia Lumia Windows phones and loved them. Since they got in and out of the phone business, things have not been the same. I will never purchase a Nokia phone again (that was a brilliant business decision by the person who tried the ""chalk it up to water damage"" con). As this was the highest end Nokia phone, I would recommend you just stay clear of the brand completely until things change. We replaced the broken Nokia 7.1 by a Google Pixel 3a and that phone just works and has a much better camera (though it lacks a micro SD slot). Then about 2 weeks later I dumped my original Nokia 7.1 and bought a second Pixel 3a. Technically, my phone had no hardware issues, but it just was unpleasant to use because of the issues noted. While I'm out the $350 I paid original, I am no longer suffering. Postscript - After looking at other reviews, it looks like my issues - bluetooth phone connection, broken usb-c connector, failure to honor warranty - are fairly common. Dropping to 1 star to reflect the frequency and severity of these issues.",4.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
19687,B07FSD86KD,Wanning,1,18-Aug-18,True,Fade Nokia,It is fade Nokia.,4.0,Nokia,"Nokia 8110 (TA-1059) 512MB/4GB 2.45-inches Factory Unlocked, International Stock (Yellow)",https://www.amazon.com/Nokia-8110-TA-1067-2-45-inches-Unlocked/dp/B07FSD86KD,https://m.media-amazon.com/images/I/514nWNP3X5L._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B07FSD86KD,22,61.99,0.0
15519,B075FLG6MV,christopher anderson,3,18-Aug-18,True,Cheap enough you barely have to beat your kid if it gets lost or broke,Decent phone for a good price,2.0,Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B075FLG6MV,https://m.media-amazon.com/images/I/61-rum+PvIL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B075FLG6MV,359,194.97,0.0
15506,B075FLG6MV,Md Mainul Hassan,2,18-Aug-18,True,Slow slow slow slow,Don't buy this phone. This is super slow. You touch something and wait for 7 seconds and then the phone will respond. Very bad purchase.,2.0,Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B075FLG6MV,https://m.media-amazon.com/images/I/61-rum+PvIL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B075FLG6MV,359,194.97,0.0
19407,B07DDD8PNQ,Willsea,3,18-Aug-18,True,Hasn't been updated and it's salmon,"This phone is a bit behind the times in some ways but I knew that when I chose to buy it. It still uses micro USB, the camera isn't the best, and the processor is slow but it's still a good phone for the price. My problems lie in the fact that it's an Android One phone and still hasn't been updated to the latest version of Oreo. I have to knock off a star because of that was why I bought this phone. Also, the copper on my phone is definitely a pink hue (salmon really) instead of a copper hue. It's not a big issue but it's annoying. Honestly, this phone has a lot of things going for it. If you need a cheap phone definitely it's worth the price. But if you're expecting Android One as advertised, it doesn't deliver.",3.0,Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DDD8PNQ,https://m.media-amazon.com/images/I/51AzNrwxkUL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07DDD8PNQ,77,159.0,0.0
4073,B00KM10ITK,Victoria M.,1,18-Aug-17,True,One Star,phone not unlucked,1.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
4099,B00KM10ITK,Jaewon Her,1,18-Aug-15,True,One Star,NOT NEW PHONE.,1.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
