,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
18413,B07C6FCC8G,Trance,5,23-Feb-18,True,Amazing battery life,"This phone is a beast. Amazing battery life, can easily go two days moderate use without charging, gorgeous display. Camera produces great photos although at full size you can see overprocessing. Calls are clear. Wifi good. Gps blazing fast. And with the usa unlocked version you have full control over every aspect including what keeps running in the background unlike stock android devices. Only negative is the abysmally dim LED notification light which is impossible to see outdoors. Nevertheless still highly recommended despite that.",12.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18701,B07C6FCC8G,Scorpido,3,23-Feb-18,True,No WiFi calling on T-Mobile,"Good looking phone. Offers some nice features such as a (limited) desktop mode that would have served me well. EMUI 8.0 feels a bit closer to Google's version of Android and the few pre-installed apps can be easily uninstalled. However, there are some downsides which lead me to return mine: The device doesn't support VoWiFi on the T-Mobile network! If you need that feature because of low signal at home or in your office, look elsewhere! Regarding to a post on XDA, this feature is exclusively to the AT&T network. Auto focus on the camera seems to work only if it feels like it. I took a number of sample shots and most of them looked sort of blurry. The implementation of the ""always on"" display is mediocre at best! You will receive notification on the lock screen only for some (Huawei) apps. For anything else, you have to unlock the device and check the notification manually. Also, there is no ""tab to wake"" feature. Having to push the power button or lift up the device to unlock it with the finger print reader is rather annoying. And you will do that quite often when the device lays before you on the desk; somehow you have to check your notification. Not cool, Huawei! SmartLock is rather useless. There is no option to keep the device unlocked based on your location, with trusted voice or your face. The only option available is via Bluetooth devices around you. Huawei has their own ""voice unlock"" on board but that is essentially for making phone calls or answering a call. Maybe I am nitpicking here but all this gives the device an ""unfinished"" feeling. Most if not all of it could be fixed via software updates but, unfortunately, for that price, I am just not willing to gamble. I'll miss the good looks and the desktop mode but, as it stands, the device is not for me.",7.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18563,B07C6FCC8G,WenHao,5,23-Feb-18,True,More than just a smartphone.,"I am throwing my cameras away, why you need to spend money on camera when this phone can do it better. Five stars to Huawei Mate 10 Pro.",15.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
21632,B07K1M36CM,Asma,5,23-Aug-19,True,BEST phone I have ever owned!,"This is the best phone I have ever owned. I upgraded from an iPhone 6s that I had for two years. I wanted a new phone and I was sick and tiered of Apple playing mind games with its overly loyal customers while Chinese companies like Huawei are releasing next level phone technology at reasonable prices. I bothered to go to the apple store and try out every single new iPhone they had testing the camera and how images looked and I was very disappointed at how little apples cameras and screen rez has changed since the 6s for most of their phones. If I wanted a decent apple phone camera I would have to shell out nearly 1k for a phone which I refuse to do. So I did some research online and found the Huawei, which I had never previously heard of, was a darling amongst tech reviewers. Now that I have it in my hands I can see why. On the one hand I like having a phone that most people don't have but I also feel obliged to say if you are still with apple please leave the cult and buy a phone from a company that sees its customers as valuable and intelligent. Apple thinks you are stupid and will charge you for just the aesthetics of a phone that is lacking in features. I paid for fast shipping and it came on schedule. I got the emerald green because the twilight is too showy and corful for me, this is a great classy color with depth. The few areas for improvement on this phone are ones I knew about before buying and that is the face unlock and fingerprint scanner, they lag and are not as smooth and swift as on other devices, this is mostly just annoying when driving but I guess all more reason to stay focused on the road. And another random problem I have is that I haven't been able to use split screen with my knuckles yet, but that may be due to my screen protector.",1.0,HUAWEI,"Huawei Mate 20 Pro LYA-L29 128GB + 6GB - Factory Unlocked International Version - GSM ONLY, NO CDMA - No Warranty in The USA (Black)",https://www.amazon.com/Huawei-Mate-LYA-L29-128GB-International/dp/B07K1M36CM,https://m.media-amazon.com/images/I/61QcWsvnpQL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07K1M36CM,153,459.99,0.0
18546,B07C6FCC8G,m q,5,23-Aug-18,True,Very good phone for the$$,"No complaints all round best phone so far Previous owner of note 4, LG V20",1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18683,B07C6FCC8G,JV,5,23-Aug-18,True,Buy it.,I am loving this phone . So far only few hours in to but it feels and does so well.,1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
19132,B07CMBB6PH,Hersses,4,23-Apr-18,True,No fully compatible with att.,I have this phone for 5 days is fast pretty and look like expensive device. Camera is decent overall good device if you are regular user not for heavy games. The bad news is this phone don't work in att 4g LTE in South Florida just get 3g and H+. Descripción is inaccurate if you have t-mobile work good but att not. So be careful buying this phone if you live in South Florida. I thinking returned the phone.,52.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
17873,B079HG7TZS,genny rodriguez,4,23-Apr-18,True,Four Stars,Great phone!!! Long life battery. Beautiful design. Very good purchase. Love the camera,1.0,HUAWEI,"Huawei P Smart (32GB) 5.6"" Fullview Display & Dual Camera's, 4G LTE Dual-SIM Factory Unlocked w/ Fingerprint Scanner FIG-L23 International Model, No Warranty (Black)",https://www.amazon.com/Fullview-Dual-SIM-Fingerprint-FIG-L23-International/dp/B079HG7TZS,https://m.media-amazon.com/images/I/51+UNS7GlGL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B079HG7TZS,34,179.99,0.0
2487,B00D35Z6OE,Suzette J. Borden,3,23-Apr-14,False,Not so bad,"This isn't the greatest phone in the world, but the price and for the intended use, it's fine. If you want do use it for internet surfing or games, don't buy it. If you want. Good phone for limited texting, GPS and a phone backup that won't break the bank, it' s great. Also, I've used the tech support several times and I think they were very good.",3.0,HUAWEI,Huawei Glory Android Prepaid Phone (Net10),https://www.amazon.com/Huawei-Glory-Android-Prepaid-Phone/dp/B00D35Z6OE,https://m.media-amazon.com/images/I/81iP8QUNElL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B00D35Z6OE,36,27.9,0.0
23922,B07Q2X19LG,Shuai,4,22-Sep-19,True,I DON'T LIKE THE traditional Chinese WORDS ON THE app,The words of the APP are traditional Chinese,2.0,HUAWEI,"Huawei P30 128GB+6GB RAM (ELE-L29) 6.1"" LTE Factory Unlocked GSM Smartphone (International Version) (Black)",https://www.amazon.com/ELE-L29-Factory-Unlocked-Smartphone-International/dp/B07Q2X19LG,https://m.media-amazon.com/images/I/61jJeZBliWL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Q2X19LG,115,513.99,749.99
25783,B07VYP6VLS,Junior flores,5,22-Sep-19,True,Great mid range phone,Great phone for the price.,2.0,HUAWEI,"Huawei Y9 Prime 2019 (128GB, 4GB RAM) 6.59"" Display, 3 AI Cameras, 4000mAh Battery, Dual SIM GSM Factory Unlocked - STK-LX3, US & Global 4G LTE International Model (Midnight Black, 128 GB)",https://www.amazon.com/Display-Cameras-4000mAh-Battery-Unlocked/dp/B07VYP6VLS,https://m.media-amazon.com/images/I/51I12mfTuAL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07VYP6VLS,45,229.0,0.0
21402,B07J4Z9647,Dolunay Dagci,5,22-Sep-19,True,Awesome phone,Dropped my huawei mate 20 lite phone into water and bought it again,1.0,HUAWEI,"Huawei Mate 20 Lite SNE-LX3 64GB (Factory Unlocked) 6.3"" FHD (International Version) (Black)",https://www.amazon.com/Huawei-SNE-LX3-Factory-Unlocked-International/dp/B07J4Z9647,https://m.media-amazon.com/images/I/51eM8j7wKzL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07J4Z9647,422,229.98,299.99
18660,B07C6FCC8G,Amazon Customer,5,22-Sep-18,True,Better than samsung and iphone,"Excellent phones and it's worth it, i love the desktop mode awesome!. My wife are so excited to have it, now she throws a way his iphone 8 too slow and cheapest parts.Thank you.",1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
19106,B07CMBB6PH,Ari,5,22-Sep-18,True,Great phone. Would definitely recommend,"I finally got my phone yesterday and I am so happy. The phone is very sleek. I love the look however, I definitely need a case and a screen protector. I have only 1 issue so far. I was under the impression this was a dual sim and I would still be able to use my SD. So it's either you use 2 sim cards and no SD card or 1 sim and your SD card. Maybe I misread the phone specs so I'm not really mad it just slightly disappointing. Besides that, I love this phone. I previously had a Samsung and it definitely tops that. This camera is amazing! Front and back. Selfie game is strong. I would definitely recommend this phone. For the price you cannot go wrong. I waited till the battery died after setting it up to charge it and the first charge took foreverrrrrr. I'm hoping it's because it was first time and this isn't the length of time it usually takes. It took about 4 hours so I will edit my review after a couple of charges. UPDATE: The phone definitely does not take long to charge. An hour tops...it is great. It charges really quick and the battery life is not that bad. Compared to my Samsung it is okay. Samsung battery last longer but this Huawei can go about a 1 day and half without charge so that isn't too shabby.",7.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
18437,B07C6FCC8G,R. Parker,5,22-Sep-18,True,Love it but you definitely have to do research to ...,Love it but you definitely have to do research to get the most out of this phone. I bought it for the camera but I'm loving the overall performance. If you're looking for a phone with a top 3 camera performance on the market and a snappy processor for under $600. Buy this phone!!,2.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
19006,B07CMBB6PH,Mondsee,5,22-Oct-18,True,Huawei popular in Europe,"when my Samsung Galaxy ""completely died"" while I was vacationing in Europe, I researched for a replacement; Huawei cell phones are popular in Europe, I purchased the Huawei P20 lite, and am VERY satisfied! I had/have problems to register (no big deal); I like this new cell phone!",2.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
19512,B07F2PWRZR,daniela becerra,1,22-Oct-18,True,NO CELLPHONE,I received only the box with headphones.... NO CELLPHONE!!!! this is unacceptable,15.0,HUAWEI,"Huawei Y5 2018 DRA-L23 DUAL SIM FullView Display 5.45"" 4G LTE Quad Core 16GB 8MP Smartphone Factory Unlocked Android GO (International Version- No Warranty) (Gold)",https://www.amazon.com/Huawei-FullView-Smartphone-Unlocked-International/dp/B07F2PWRZR,https://m.media-amazon.com/images/I/61heZpXti6L._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07F2PWRZR,52,89.96,0.0
19511,B07F2PWRZR,Andres Mendez,1,22-Oct-18,True,Claim,Hello informed that the package arrived and without the cell phone only the charger and the headphones,18.0,HUAWEI,"Huawei Y5 2018 DRA-L23 DUAL SIM FullView Display 5.45"" 4G LTE Quad Core 16GB 8MP Smartphone Factory Unlocked Android GO (International Version- No Warranty) (Gold)",https://www.amazon.com/Huawei-FullView-Smartphone-Unlocked-International/dp/B07F2PWRZR,https://m.media-amazon.com/images/I/61heZpXti6L._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07F2PWRZR,52,89.96,0.0
18607,B07C6FCC8G,DORIAN-GRAY,1,22-Oct-18,False,Company is partly owned by the Chinese Military Establishment,"Why would you buy a phone partially owned by the Chinese Military? The very military that has committed itself to killing every Americans with their intercontinental nuclear ballistic missiles pointed at every major city in the USA? Now Bloomberg news revealed that these phones and computers have a spy chip the size of a grain of rice spying on every Americans. I would rather buy the HTC, some ASUS models, and Samsung Note 9 - all NOT MADE IN CHINA",3.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18549,B07C6FCC8G,Yonking,4,22-Nov-18,True,Nice,"Very nice, the photo and the battery is very good,",1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18533,B07C6FCC8G,Webster Wang,5,22-May-18,True,The AI-assisted camera really does a great job. Super fast and efficient,"OMG this phone is so sleek! The AI-assisted camera really does a great job. Super fast and efficient, battery good for ~2d for a single charge. Love it so much!!!",1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18550,B07C6FCC8G,F. Warren,5,22-May-18,True,Five Stars,Best phone I ever own. Camera is beyond comparison. Great investment.,1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
19103,B07CMBB6PH,mario baylor,3,22-May-18,False,I was thinking about buying this phone but I changed ...,I was thinking about buying this phone but I changed my mind after I heard it didn't have gorilla glass,2.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
18972,B07CMBB6PH,Amazon Customer,5,22-May-18,True,Amazing device 4G LTE on MetroPCS,This phone is amazing. I wanted something that had the look and feel of an apple device but the amazing quality of an Android. I am extremely happy with my purchase. The phone is light weight. The blue backing on the phone is eye catching. Everyone complements the beauty of the device. 4G LTE on my MetroPCS carrier. Would recommend to all.,102.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
21548,B07JNKYBZ4,David Platte,5,22-Mar-19,True,Cell phone,"Phone is amazing thus far. Set up was kind of difficult, but afterwards best phone I have had to date.",1.0,HUAWEI,"Huawei Y9 2019 JKM-LX3 6.5"" HiSilicon Kirin 710 64GB 3GB RAM Dual SIM A-GPS Fingerprint -Glonass No Warranty US (Blue)",https://www.amazon.com/JKM-LX3-HiSilicon-Fingerprint-Glonass-Warranty/dp/B07JNKYBZ4,https://m.media-amazon.com/images/I/61w9fBefa8L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07JNKYBZ4,85,186.9,195.96
19031,B07CMBB6PH,jqian,3,22-Mar-19,True,Not fully compatible with T-mobile,"Nice phone, way more better than Samsung with the similar price. However, the phone is not fully compatible with T-mobile. Text is delayed by 5-10 min. Cannot receive calls randomly (incoming calls are directed to voice message). T-mobile technicians cannot fix it, so need to return the phone.",1.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
18612,B07C6FCC8G,Victor Alvarez,1,22-Mar-18,False,Real National Security Concern for Americans,"Yes, there is a legitimate security concern for the USA population, since China uses their phones to spy on Americans. The only reason why many products are now made in China is due to the USA using their cheap manufacturing labor for decades, and not because China's quality in products. In fact, everything made in China is and has always being of substandard quality, despite China's efforts to say otherwise. Then, China started to illegally steal USA technology and sell it as if it was their own. However, now that China is trying to ""rise"" and compete with the USA, the USA under Trump has finally said ""Nope, not anymore; America first"". Accordingly, slowly but surely, China's economy will suffer dramatically in the coming years by the world's largest economy consumers (USA) realizing that Chinese made products are a real security concern for the USA, and not in the USA best interest.",8.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18384,B07C6FCC8G,Amazon Customer,5,22-Mar-18,True,"Excellent phone. One of the best, if not the best phone now. (Yes even with s9out.)","This is a great phone. All those mumbo jumbo about spying....I'm pretty sure nsa or some other big bro are reading everything anyway. Now about the phone itself. I rarely experience any lag. I am kind of person that don't really care how a phone look, as long as it has most of the function i needed or wanted, but this phone is so beautiful i actually got a clear case for it. The pictures are amazing i actually can brag about how pretty my pictures are to my friend and family that are using iPhone or Samsung. I can set different apertures, take super fast portrait mode.... One surprising feature, the monochrome lens. Wow I never thought I would like anything in black and white. I hated those black and white movies, but The pictures monochrome lens took was wow, I loved it. I felt like I am one of the super famous photographers that have gallery to show off my work. The AI can recognize different things that are on in front of the camera. Once I took a picture of my street it showed that it's scenery then when I took a picture of the same place during snow. It actually has a small snow flake on the bottom of the screen. When I take a picture of my dog it showed a little doggy on the bittom. The AI can determine what are The best setting, lighting, and other parameters to get The best reault. The battery life is unbelievably long after a while day of work i still have around 70% battery left. Funniest part is started the day with around 94%. It takes about 2hours to fully charge from 30%. Since I had the phone it never went below 30%. I don't game allot, but all The game i have it ran quick and smooth. The resolution of the screen is more than enough for phone this size. All the phones with 4k resolution etc...are way over kill all it does is drain your battery.even at 2k that this phone has is still over kill. Overall The screen is pretty and vibramt. You can also set the screen time to give etc... The emui is not the greatest os skin but with any new toy it can take a bit of learning curve. There are some thing I missed from my nexus6. I love the large favorite tiles from the Google phone app.but mostly just minor things, over time I will get adopt to it and who knows might even like the way huawei has it. Now the bad... IT DOESN'T HAS ANY HEADPHONE JACK..... I usually have 2sets of headphone when I am at work, a Bluetooth and a 3.5mm. It's so annoying when my Bluetooth headphone ran out of battery now because my good headphone is not compatible. I have to use the crappy ones that came with it. If you don't like the themes, you can always dl nova launcher and other launcher to cover it. S8s9+ they are just too dang tall. I tried it just felt kinda awkward. They are basically the same damn phone, s9 has a better camera. Samsung need the step up. Sorry to bash on samsung, I had their first generation note. i used it for a few years never really like it, too Kathy and buggy. They overpriced their phone just like Apple does. I got this phone for only 650.",53.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
23421,B07PKVLDHP,alberto carbuccia,5,22-Jun-19,False,my very first android phone and I love it!!!,my very first android phone and I love it!!! bye bye iOS iPhone excellent phone I use to have the iPhone 7 plus and the HUAWEI is by far more cheap and has a lots of features than the iPhone 7 plus don't have. The HUAWEI feels comfortable in your hand picture quality is great and the display is great too!! is very light and the battery life is also great. give it a chance to this brand and you will never be dissapointed,4.0,HUAWEI,"Huawei Y6 2019 MRD-LX3 6.09"" Dewdrop Display 32GB 2GB RAM Dual SIM 13MP+ 8MP A-GPS Fingerprint Factory Unlocked No Warranty US (Blue)",https://www.amazon.com/MRD-LX3-Dewdrop-Fingerprint-Unlocked-Warranty/dp/B07PKVLDHP,https://m.media-amazon.com/images/I/51kU7MGJRQL._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07PKVLDHP,24,128.97,0.0
19068,B07CMBB6PH,Amazon Customer,1,22-Jul-18,True,Worst buy ever,I am unhappy amazon I got this phone smiling and after a day already crying... Phone is already malfunctioning... I am pissed cause this is suppose to be a new phone and I spent my hard earned money on this phone smh...,5.0,HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,https://m.media-amazon.com/images/I/819xBtcnz4L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07CMBB6PH,558,229.99,0.0
18591,B07C6FCC8G,Robin M. Davis,4,22-Jul-18,False,Super nice phone!,"I took a chance on the mate 10 pro and I'm very pleased. This phone is really nice looking, moves fast and easy to learn. No big deal about a headphone jack because they give you an adapter. Calls are clear, internet fast on ATT. Nice change from all the normal regulars something diffedent.",1.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18441,B07C6FCC8G,Amazon Customer,5,22-Jul-18,True,Bang for the buck!,The phone is very snappy. It's suprisingly thin. Battery life is its greatest strength. Takes superb photos especially in portait mode. Overall a great budget phone.,3.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
18708,B07C6FCC8G,Amazon Customer,5,22-Jan-19,False,"Fast, smooth, great camera, excellent value. Thanks Huawei","I got a Huawei mate 10 pro for Christmas gift. I was using a 2016 Xiaomi Mi5. Mi5 is working just fine. I didn't think I need a new phone. But, after I used the new mate 10 for a week, wow love it. mate10 pro is faster, smoother and take better pictures. I compare the speed (open apps) with my wife's new iphone X. Mate 10 pro is as fast as iphone X on app open. I also got an OS update to EMUI 9.0 but honestly I don't see much different than 8.0. It has face unlock feature but I am using fingerprint unlock only. Pro: - Fast and smooth - Excellent photo from front and back cameras - Fast fingerprint unlock - build quality is the same if not better than iphone X - Came with screen protector and phone case in the box - Came with USB headphone - Nice packaging - Support dual SIM cards - Works great with T-mobile and US Mobile service Con; - I couldn't get the 32x slow motion video works correctly. - no headphone jack.",2.0,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07C6FCC8G,602,389.94,0.0
