,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
25629,B07VB9MMMW,Amazon Customer,4,2-Dec-19,True,Good phone for price,Only issue is the finger print reader and not enough cute accessories,1.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
25633,B07VB9MMMW,Luis Alberto,5,2-Dec-19,True,buen producto,tengo con el dos meses y funciona muy bien,1.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
25687,B07VD3JH2C,Luis Alberto,5,2-Dec-19,True,buen producto,tengo con el dos meses y funciona muy bien,1.0,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174.0,0.0
25683,B07VD3JH2C,Amazon Customer,4,2-Dec-19,True,Good phone for price,Only issue is the finger print reader and not enough cute accessories,1.0,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174.0,0.0
26761,B07Y8YWTFL,Rosaly y. Otero Alvarez,5,2-Dec-19,True,It's awesome!,"Everything checks out. The IMEI # is legit. Got here a full week before the arrival date unscratched and gorgeous. If you're from Puerto Rico and you're wondering if it works with Claro, it does. Provided you get the international version. This phone is utterly gorgeous. I love it. + No forced bloatware. Witch is awesome. The only bummer is that it came with the European charging brick. Not the U.S. one. But I honestly don't care that much about that last part since I have others. The phone is great. Get it if you can .",1.0,Xiaomi,"Xiaomi Redmi Note 8 Pro 64GB, 6GB RAM 6.53"" LTE GSM 64MP Factory Unlocked Smartphone - Global Model (Mineral Grey)",https://www.amazon.com/Xiaomi-Redmi-Factory-Unlocked-Smartphone/dp/B07Y8YWTFL,https://m.media-amazon.com/images/I/81UgYuadkpL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Y8YWTFL,148,214.75,349.99
26580,B07X5SHN81,Renan O.,5,2-Dec-19,True,The KIA of the phones. Got it all half the price! ;),"Let's be honest. For 380 dollars this phone is very good. The camera? Yeah sure you ll have a little more noise on images compared to a pixel or else but if you don't zoom in to find the little pixel that is wrong you ll be just saving a lot of money! For the same specs as the pixel 4 you get this thing for half the price... You can unlock the bootloader by the way whereas all Huawei phones are locked forever. Honestly I charge the battery every morning during 35 minutes to get it at about 80%. I m using it very often but not playing games and by 11pm I manage to have 25 to 40% of remaining juice from the 80% in the morning... Not bad right? User interface? I don't understand people moaning about it. It just works flawlessly no bugs or slow downs. Full screen gesture is awesome. No more virtual buttons on the screen make it very immersive. A little heavy yes but backed with 4000mah don't forget. Screen brightness perfect. I m coming from Samsung and I can say that the screen is indeed made by Samsung. Not ultra HD but you can't see it anyways starting from 5"" of view distance. Pointless to have more resolution on such a small screen, the more pixel you have the more it drains the battery for something you can't even distinguish... Better save money with this phone to buy a big 4k TV for instance. The pop up cam is very nice but probably not the best again. Be honest with yourself and think about the fact you don't need professional grade selfies 99.99,% of the time so...But I'm not using it a lot anyway so I'm glade it disappears under the screen rather than having those awful notches. Ok last. Under display fingerprint sensor. Except Samsung for note 10 S10 and Apple they all use the same under display camera. It works quite well but not as fast as a regular fingerprint scanner on the back. It misses sometimes but really not bad at all. Here some tricks: you can teach up to 5 different fingerprints so I teached the same finger 3 times to get really fast unlocks. It works quite well. I ordered the phone to Canada QC and Fido is working just fine.",2.0,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Carbon Black)",https://www.amazon.com/Xiaomi-Mi-9T-Pro-Snapdragon/dp/B07X5SHN81,https://m.media-amazon.com/images/I/61u2D0UFFxL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07X5SHN81,76,389.97,0.0
19634,B07FM9913M,RAUL C.,5,2-Dec-18,True,Excelente,Excelente celular,1.0,Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,https://m.media-amazon.com/images/I/61w4AKhyLzL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07FM9913M,453,159.49,0.0
23747,B07PY52GVP,SCSU Girl,5,2-Aug-19,True,LTE Does Exist,"I just wanted to clarify that LTE does exist. People may be believe it doesn't because they don't see the LTE words. It seems when WiFi is activated the words don't show. Turn off WiFi and you see them just fine. Wireless charging can work if you purchase an adapter. So if it is a must have just get one. Note the standard charging cable for Android phones doesn't work with this phone as it uses a USB Type C cord for quick charging. You will need an adapter or just purchase a new cord if you desire a longer cord. From owning the 5, I suggest not signing up for MUI account. This can have annoying pop up ads on your phone. I found once I closed that account, I had no more issues. If you find you still want to use it, I suggest downloading Blockada to aid with that. Those ads occur simply because that is how Xiaomi is able to keep the phone price low. If you desire a more true to Android experience then take a look at the Mi series. Otherwise, this phone, its features and its camera are perfect! If one more person that uses an Apple phone tells me I need to get one ... I will be giving the side eye for the rest of my life. I have never desired one. I like the fact that if I want to upgrade features or just change phones in 2 years I'm not spending a gazillion dollars for a slight change of features or design. With the way technology evolves, why does that make sense? Compared to the 5 the body is slightly thicker and there is also a slight weight difference. It is not bad just different. Lastly, there was a water submerge test done YouTube on this phone. I suggest watching it. Pretty great results. If you want to save some more money, purchase open box. I have found that sometimes it is a return due to wrong color being sent or someone thought LTE doesn't work, when it does.",1.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",https://www.amazon.com/Xiaomi-Redmi-Note-Snapdragon-Black/dp/B07PY52GVP,https://m.media-amazon.com/images/I/61ZaskM5hBL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07PY52GVP,630,167.0,0.0
23806,B07Q26V49K,Krusty,5,2-Aug-19,True,Works in Florida with T-Mobile/Metro PCS,"Having used i-phones and Androids (Samsung Galaxy) I have to say that I am very impressed with the redmi note 7. Outstanding camera and overall performance,this thing is fast.I was told at the Metro PCS store that I will get very slow reception, because it will work only 3 out of 12 LTE frequencies.Fact is that I have better reception than I ever had with any local phone.I live in Florida and the phone works perfect,no matter offshore in a boat or when I go mountain biking.Battery last me more than a day with very frequentl use.I have the phone almost a month and I'll follow up with a later review.My opinion:best phone for under 200 with features of the more expensive phones that cost more than double.Ah,almost forgot to mention ,phone is global unlocked and doesn't have the stupid preloaded crap on it.Five stars bar none. 😃",1.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Blue - Unlocked Global Version, No Warranty",https://www.amazon.com/Xiaomi-Redmi-Note-64GB-Snapdragon/dp/B07Q26V49K,https://m.media-amazon.com/images/I/41FBnbqW3pL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Q26V49K,471,166.0,299.99
23859,B07Q26V49K,Ville Walveranta,1,2-Aug-19,True,"Bad connectivity with T-Mobile, failed within a month","I ended up returning this device. First, its connectivity on T-Mobile network isn't solid. It's missing the support for band 71, so LTE support is limited. Second, the headphone jack broke internally in normal use; a 3.5mm plug would only insert about half way and then was blocked by some internal part of the port.",4.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Blue - Unlocked Global Version, No Warranty",https://www.amazon.com/Xiaomi-Redmi-Note-64GB-Snapdragon/dp/B07Q26V49K,https://m.media-amazon.com/images/I/41FBnbqW3pL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Q26V49K,471,166.0,299.99
19575,B07FM9913M,Mark Phillip,1,2-Apr-19,True,Security Update Bricked Phone after Four Days,"The headline says it all. An unmodified, stock phone was bricked by an official Security Update, just four days after receiving it. Infuriating.",5.0,Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,https://m.media-amazon.com/images/I/61w4AKhyLzL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07FM9913M,453,159.49,0.0
22483,B07N6N7JP3,Amir,3,2-Apr-19,True,Battery is not good,It's a great phone bjt the battery drains really fast and I always have to worry about it or charge it two three times per day with normal use.,2.0,Xiaomi,"Xiaomi MI Mix 3 (128GB, 6GB) 6.39"" Display, Dual SIM 4G LTE GSM Unlocked Multi-Functional Magnetic Slider Smartphone w/Wireless Charging Pad (Black)",https://www.amazon.com/Xiaomi-Unlocked-Multi-Functional-Magnetic-Smartphone/dp/B07N6N7JP3,https://m.media-amazon.com/images/I/71QLhYeA2+L._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07N6N7JP3,79,0.0,0.0
25692,B07VD3JH2C,High Tech Granny,5,19-Sep-19,True,Absolute Bargain and the best phone within this price range,"First this phone has the bands for AT&T and T-Mobile and sound quality is crystal clear and speaking of sound quality the external speaker sounds amazing plus it has a headphone jack! Honestly, I can't find anything to complain about, this phone is not only gorgeous, it feels extremely premium with its rounded edges, and beautiful design. Absolutely this has the same level of quality as much more expensive brands, and it's much nicer than my son's mi6 ( which is also great, btw) The case is the one that comes with every Xiaomi phone for free, and it fits very snugly. However, I would suggest buying a better case. It seems that Xiaomi bent over backwards to give us the best phone that they possibly could at this price, and I don't see how they do it! FYI: I am somewhat of an expert with phones and have or have owned practically every brand that you could name, and I am also into the hobby of using custom rom software. But with Android One, there is absolutely Zero need to root the phone. Because there is no bloatware whatsoever on this device. Also the software is pretty much the exact same software you will find will on a Google Pixel...pure AOSP and no bloat. Although I love Xiaomi's other OS ""Miui"" the performance of this device is so flawless, that I would not change a thing. Xiaomi has really hit a homerun with device, and I sincerely hope that they make a strong push for doing business more business in the US. This phone was built by a company whose priority is creating a high-quality device and giving the customers exactly what they want. If you buy this phone, I would strongly suggest using the Mi Community app, to find the answers to any question and to take part in a global community of Xiaomi fans who freely help one another with any technical questions and you will find all kinds of nice, free addons. Software With Android One, you can expect to see updates quickly. In fact there was September update that included the September security certificate, that downloaded immediately after I setup the phone. The update installation took 5 minutes and the phone rebooted without any issues whatsoever. With Android One you can expect regular security updates, and, in my experience, frequent updates are one of the things that Xiaomi does frequently. it's one of the reasons that I have become so very passionate about Xiaomi and the love that they show their customers by providing timely updates, quality products, at such a low price, and I cannot say that about any other android phone manufacturer. Top notch features This phone has an Amoled screen that is visually sharp and color perfect. In fact, it's hard to discern differences between this screen panel vs the screen panel from my higher resolution Xiaomi Mi8. Fingerprint unlock is built into the front panel and it unlocks fast and responds immediately, plus you also have the option of using face unlock. The adapter is a US adapter, and the phone uses USB C which is another nice perk! The phone comes with an remote control IR blaster, which was an unexpected very sweet feature, and the screen is very bright when using the phone outside, at 530 nits.To go on, Gamers can expect their games to work well with this device and although the phone is not Xiaomi's flagship, it does have an Antutu score of a very respectful 145,000. Next, you can expect about 11 hours of SOT (Screen On time)! With the A3's larger battery and efficient display you will definitely get well beyond a day’s use of regular use. The charger that comes with the phone charges at 10 Watts. However, the phone is actually capable of charging at the faster speed of 18 Watts ( AKA: Quick Charge 3.0). Although, it's much better for the phone to use the lower watt charging, because less heat will extend the battery by years. Camera is Fantastic!!!!!! Yes, this camera is outstanding, see the photo above of the sky and trees, pretty nice! The camera has every option you can imagine. I would suggest turning on the AI (Artificial intelligence mode) which will automatically choose the correct setting depending on the subject and available light. The camera on the front and back of the phone are stellar. You can shoot photos in the raw or use the wide array of filters. In conclusion, you should absolutely buy this phone, now before the price goes up! This review is my honest opinion. But I will admit that I do love this highly ethical company. I am absolutely certain that you will not find a better phone than the A3 at this price point. Frankly you are essentially getting a better-looking Pixel 3A at a much lower cost and that is a fact! Finally, I strongly recommended buying from Amazon, I am a longtime customer and anytime that I have ever had an issue they addressed and resolved it immediately. Enjoy!",5.0,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174.0,0.0
23626,B07PY52GVP,Chrystal,5,19-Sep-19,True,Best phone for 200$. No joke.,First off this phone is absolutely amazing. BUT with that being said I had to learn the hard way that it doesnt work with Verizon Straight Talk at all. With that aside this phone is amazing. Its snappy and has an amazing display. It has a good weight to it too. The face unlock and fingerprint unlock both are pretty quick. The speakers are super loud and sound amazing and I havent had trouble with calls or service issues now that I'm with a GSM company. And another plus is that its splash proof so you using it in light rain or wet hands wont hurt it,1.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",https://www.amazon.com/Xiaomi-Redmi-Note-Snapdragon-Black/dp/B07PY52GVP,https://m.media-amazon.com/images/I/61ZaskM5hBL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07PY52GVP,630,167.0,0.0
25638,B07VB9MMMW,High Tech Granny,5,19-Sep-19,True,Absolute Bargain and the best phone within this price range,"First this phone has the bands for AT&T and T-Mobile and sound quality is crystal clear and speaking of sound quality the external speaker sounds amazing plus it has a headphone jack! Honestly, I can't find anything to complain about, this phone is not only gorgeous, it feels extremely premium with its rounded edges, and beautiful design. Absolutely this has the same level of quality as much more expensive brands, and it's much nicer than my son's mi6 ( which is also great, btw) The case is the one that comes with every Xiaomi phone for free, and it fits very snugly. However, I would suggest buying a better case. It seems that Xiaomi bent over backwards to give us the best phone that they possibly could at this price, and I don't see how they do it! FYI: I am somewhat of an expert with phones and have or have owned practically every brand that you could name, and I am also into the hobby of using custom rom software. But with Android One, there is absolutely Zero need to root the phone. Because there is no bloatware whatsoever on this device. Also the software is pretty much the exact same software you will find will on a Google Pixel...pure AOSP and no bloat. Although I love Xiaomi's other OS ""Miui"" the performance of this device is so flawless, that I would not change a thing. Xiaomi has really hit a homerun with device, and I sincerely hope that they make a strong push for doing business more business in the US. This phone was built by a company whose priority is creating a high-quality device and giving the customers exactly what they want. If you buy this phone, I would strongly suggest using the Mi Community app, to find the answers to any question and to take part in a global community of Xiaomi fans who freely help one another with any technical questions and you will find all kinds of nice, free addons. Software With Android One, you can expect to see updates quickly. In fact there was September update that included the September security certificate, that downloaded immediately after I setup the phone. The update installation took 5 minutes and the phone rebooted without any issues whatsoever. With Android One you can expect regular security updates, and, in my experience, frequent updates are one of the things that Xiaomi does frequently. it's one of the reasons that I have become so very passionate about Xiaomi and the love that they show their customers by providing timely updates, quality products, at such a low price, and I cannot say that about any other android phone manufacturer. Top notch features This phone has an Amoled screen that is visually sharp and color perfect. In fact, it's hard to discern differences between this screen panel vs the screen panel from my higher resolution Xiaomi Mi8. Fingerprint unlock is built into the front panel and it unlocks fast and responds immediately, plus you also have the option of using face unlock. The adapter is a US adapter, and the phone uses USB C which is another nice perk! The phone comes with an remote control IR blaster, which was an unexpected very sweet feature, and the screen is very bright when using the phone outside, at 530 nits.To go on, Gamers can expect their games to work well with this device and although the phone is not Xiaomi's flagship, it does have an Antutu score of a very respectful 145,000. Next, you can expect about 11 hours of SOT (Screen On time)! With the A3's larger battery and efficient display you will definitely get well beyond a day’s use of regular use. The charger that comes with the phone charges at 10 Watts. However, the phone is actually capable of charging at the faster speed of 18 Watts ( AKA: Quick Charge 3.0). Although, it's much better for the phone to use the lower watt charging, because less heat will extend the battery by years. Camera is Fantastic!!!!!! Yes, this camera is outstanding, see the photo above of the sky and trees, pretty nice! The camera has every option you can imagine. I would suggest turning on the AI (Artificial intelligence mode) which will automatically choose the correct setting depending on the subject and available light. The camera on the front and back of the phone are stellar. You can shoot photos in the raw or use the wide array of filters. In conclusion, you should absolutely buy this phone, now before the price goes up! This review is my honest opinion. But I will admit that I do love this highly ethical company. I am absolutely certain that you will not find a better phone than the A3 at this price point. Frankly you are essentially getting a better-looking Pixel 3A at a much lower cost and that is a fact! Finally, I strongly recommended buying from Amazon, I am a longtime customer and anytime that I have ever had an issue they addressed and resolved it immediately. Enjoy!",5.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
24058,B07Q6ZZ4S1,Cliff,5,19-Sep-19,True,At a Valued Price It's Great,I have a HUAWEI Mate 9 it works good still but Android 8 looks like that's it so I Bought this Xiaomi Redmi Note 7 128GB to use With T Mobile and it works Flawless. The only con was the Camera is not A $800. Dollar equivalent to Higher Price Phones But it work and is always Clear Even Night Shots. Speaker is Loud. Phone Looks and Fells Great. $200. is hard to beat. Update: Could not send Data to Others (Pictures) Took to My T-Mobile Corporate They Found Some Settings were not Correct For the APN Took About 15 Min but Now its perfect was not the Phone Just Settings. Added some basic Pics I took with it today. I think the camera Does a Good Job. Wife wants one Now.,7.0,Xiaomi,"Xiaomi Redmi Note 7 128GB + 4GB RAM 6.3"" FHD+ LTE Factory Unlocked 48MP GSM Smartphone (Global Version, No Warranty) (Neptune Blue)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Warranty/dp/B07Q6ZZ4S1,https://m.media-amazon.com/images/I/51X1YcLSmXL._AC_UY218_ML3_.jpg,4.3,https://www.amazon.com/product-reviews/B07Q6ZZ4S1,272,186.0,0.0
25388,B07T7MM64L,Jay,3,19-Sep-19,False,Ok phone,I liked everything about it except the in screen finger print sensor which is much less responsive then the traditional one on the back or bottom of screen.,1.0,Xiaomi,"Xiaomi Mi 9T (128GB, 6GB RAM) 6.39"" AMOLED FHD + Full Screen Display, 48MP Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (Carbon Black)",https://www.amazon.com/Xiaomi-AMOLED-Display-Factory-Unlocked/dp/B07T7MM64L,https://m.media-amazon.com/images/I/61QTazZbBRL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07T7MM64L,94,298.98,0.0
23950,B07Q3T41M4,EmeryC,5,19-Sep-19,True,Great price. Great phone.,"Has been an amazing phone, especially for the price point. The only downsides is that it does not support text messaging between more than two people at once and the screen is very easy to scratch. I just downloaded Textra for messaging and got a screen protector and now everything is exactly how I need it. :)",3.0,Xiaomi,"Xiaomi Redmi Note 7 (64GB, 4GB) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (International Model w/ 64GB MicroSD Bundle) (Black)",https://www.amazon.com/Xiaomi-Display-Factory-Unlocked-International/dp/B07Q3T41M4,https://m.media-amazon.com/images/I/51aPFwkAV9L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Q3T41M4,29,180.0,0.0
25672,B07VD3JH2C,Lotte,5,19-Oct-19,True,Works great,"Honestly, I'm super impressed with this phone. It might just be because I upgraded from an iPhone 5s (and missed out on all these fancy features), but the screen is the perfect size and fit for my hand, the colors are super vibrant, and the phone runs incredibly fast. I like the simplicity of Android One (but then again, I came from iOS) and it really does not bother me at all that the screen resolution is only 720 and not 1080. If any of this changes though, I will make sure to update my review!",1.0,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174.0,0.0
26569,B07X5RRZFP,Grettel Silva González,5,19-Oct-19,False,La mejor opción!,El mejor calidad-precio :-),1.0,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Glacier Blue)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07X5RRZFP,https://m.media-amazon.com/images/I/615NIeqoipL._AC_UY218_ML3_.jpg,4.4,https://www.amazon.com/product-reviews/B07X5RRZFP,49,374.0,0.0
23823,B07Q26V49K,Jane,1,19-Oct-19,True,The version I've received was not global.,"The item does not match the description. Instead of M1901F7G (global version) I've received M1901F7E (standard version) which works only in edge-internet mode (no 3G, no LTE). I was disappointed and returned it back.",2.0,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Blue - Unlocked Global Version, No Warranty",https://www.amazon.com/Xiaomi-Redmi-Note-64GB-Snapdragon/dp/B07Q26V49K,https://m.media-amazon.com/images/I/41FBnbqW3pL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Q26V49K,471,166.0,299.99
25618,B07VB9MMMW,Lotte,5,19-Oct-19,True,Works great,"Honestly, I'm super impressed with this phone. It might just be because I upgraded from an iPhone 5s (and missed out on all these fancy features), but the screen is the perfect size and fit for my hand, the colors are super vibrant, and the phone runs incredibly fast. I like the simplicity of Android One (but then again, I came from iOS) and it really does not bother me at all that the screen resolution is only 720 and not 1080. If any of this changes though, I will make sure to update my review!",1.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
26915,B07YQ58NPF,Roddy N.,5,19-Oct-19,True,"Of all the cellphones I've had, this is the best.",I use this as a phone mostly and not much else.,5.0,Xiaomi,"Xiaomi Redmi Note 8 Pro 128GB, 6GB RAM 6.53"" LTE GSM 64MP Smartphone - Global Model (Mineral Grey)",https://www.amazon.com/Xiaomi-Redmi-Note-128GB-Smartphone/dp/B07YQ58NPF,https://m.media-amazon.com/images/I/71Wdzni6wRL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07YQ58NPF,127,235.78,399.99
25665,B07VD3JH2C,FariKadada,5,19-Nov-19,True,Budget King,"Really impressed with my Mi A3 so far. Great value for money. Spec wise this goes toe to toe with a Pixel 3a and when you add Google Camera to the MiA3 you have a Pixel but better and for less. Love stock Android and build quality is amazing. For under $250 to get an in display fingerprint is a marvel, great battery life, easily a full day and a half with heavy use. The main camera is the same one as on every other Chinese flagship and a steal at the price, add a capable wide angle shooter to that you have a winner. The Oled screen is punchy and if you aren't a pixel peeper the 720p display is actualy pleasant and again at the price. I strongly recommend this.",2.0,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-64GB-Triple-Camera-Smartphone/dp/B07VD3JH2C,https://m.media-amazon.com/images/I/51Xm9ay971L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VD3JH2C,252,174.0,0.0
25611,B07VB9MMMW,FariKadada,5,19-Nov-19,True,Budget King,"Really impressed with my Mi A3 so far. Great value for money. Spec wise this goes toe to toe with a Pixel 3a and when you add Google Camera to the MiA3 you have a Pixel but better and for less. Love stock Android and build quality is amazing. For under $250 to get an in display fingerprint is a marvel, great battery life, easily a full day and a half with heavy use. The main camera is the same one as on every other Chinese flagship and a steal at the price, add a capable wide angle shooter to that you have a winner. The Oled screen is punchy and if you aren't a pixel peeper the 720p display is actualy pleasant and again at the price. I strongly recommend this.",2.0,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07VB9MMMW,https://m.media-amazon.com/images/I/41kBtX8-WBL._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07VB9MMMW,252,163.0,0.0
25732,B07VPMYXST,MOHAMMED MOZAMMEL HAQUE,5,19-Nov-19,True,Coolest phone I ever seen,Coolest phone I ever seen,1.0,Xiaomi,"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://www.amazon.com/Xiaomi-128GB-Triple-Camera-Smartphone/dp/B07VPMYXST,https://m.media-amazon.com/images/I/71nIUSq7TNL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07VPMYXST,92,183.95,0.0
26536,B07WW25BSV,MOHAMMED MOZAMMEL HAQUE,5,19-Nov-19,True,Coolest phone I ever seen,Coolest phone I ever seen,1.0,Xiaomi,"Xiaomi Mi A3 128GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Unlocked-Smartphone-International-Version/dp/B07WW25BSV,https://m.media-amazon.com/images/I/81GVIi+4Y0L._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B07WW25BSV,92,188.0,0.0
26715,B07Y8XK9GC,Alledalle,4,19-Nov-19,True,I wish was built in a better microphone,"I was a little disappointed when I fund the package on the floor, not in a amazon package but an fedex very thin envelope, the box wasn’t damage, I like the phone Xiaomi Redmi note 8 pro, only that I use WhatsApp voice message and the microphone for recording my voice isn’t good, my voice is delivered low , my lg k20 has better microphone . Other then that the phone is great",7.0,Xiaomi,"Xiaomi Redmi Note 8 Pro (64GB, 6GB) 6.53"", 64MP Quad Camera, Helio G90T Gaming Processor, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Pearl White, 64 GB)",https://www.amazon.com/Xiaomi-Camera-Gaming-Processor-Unlocked/dp/B07Y8XK9GC,https://m.media-amazon.com/images/I/717jdCOqv6L._AC_UY218_ML3_.jpg,4.5,https://www.amazon.com/product-reviews/B07Y8XK9GC,148,216.0,0.0
